_id,ts,value,topic_id
ObjectId(5757e5210f484a81e11489c9),2016-06-08T09:02:15.462Z,1,ObjectId(57461f04c56e520b7094632e)
ObjectId(57582dc40f484a81e14a6165),2016-06-08T09:02:15.520Z,62.381927490234375,ObjectId(56c3d079c56e52543170fb7e)
ObjectId(57582dc40f484a81e14a6162),2016-06-08T09:02:15.520Z,72,ObjectId(57029ee2c56e5232dac9f8e5)
ObjectId(57582dc40f484a81e14a6160),2016-06-08T09:02:15.520Z,0,ObjectId(56c3d079c56e52543170fb79)
ObjectId(57582dc40f484a81e14a6163),2016-06-08T09:02:15.520Z,72.2960205078125,ObjectId(56c3d079c56e52543170fb7c)
ObjectId(57582dc40f484a81e14a6164),2016-06-08T09:02:15.520Z,1,ObjectId(56c3d079c56e52543170fb80)
ObjectId(57582dc40f484a81e14a6161),2016-06-08T09:02:15.520Z,100,ObjectId(56c3d079c56e52543170fb7a)
ObjectId(57582dc40f484a81e14a6166),2016-06-08T09:02:15.520Z,535.8603515625,ObjectId(57029ee2c56e5232dac9f8e6)
ObjectId(57582dc40f484a81e14a615f),2016-06-08T09:02:15.520Z,488.3065185546875,ObjectId(56c3d079c56e52543170fb78)
ObjectId(57582dc40f484a81e14a61b3),2016-06-08T09:02:15.771Z,200,ObjectId(57029ee2c56e5232dac9f8e8)
ObjectId(57582dc40f484a81e14a61b6),2016-06-08T09:02:15.771Z,1,ObjectId(56c3d079c56e52543170fb92)
ObjectId(57582dc40f484a81e14a61aa),2016-06-08T09:02:15.771Z,100,ObjectId(56c3d079c56e52543170fb8b)
ObjectId(57582dc40f484a81e14a61ac),2016-06-08T09:02:15.771Z,37.07701110839844,ObjectId(56c3d079c56e52543170fb8c)
ObjectId(57582dc40f484a81e14a61a8),2016-06-08T09:02:15.771Z,205.00238037109375,ObjectId(56c3d079c56e52543170fb8a)
ObjectId(57582dc40f484a81e14a61ae),2016-06-08T09:02:15.771Z,74,ObjectId(57029ee2c56e5232dac9f8e7)
ObjectId(57582dc40f484a81e14a61b2),2016-06-08T09:02:15.771Z,0,ObjectId(56c3d079c56e52543170fb90)
ObjectId(57582dc40f484a81e14a61b0),2016-06-08T09:02:15.771Z,71.28402709960938,ObjectId(56c3d079c56e52543170fb8e)
ObjectId(5757e5210f484a81e1148a24),2016-06-08T09:02:15.850Z,70,ObjectId(57294069c56e5232da3833cf)
ObjectId(5757e5210f484a81e1148a25),2016-06-08T09:02:15.850Z,75.80000305175781,ObjectId(57294069c56e5232da3833d0)
ObjectId(5757e5210f484a81e1148a27),2016-06-08T09:02:15.850Z,2,ObjectId(57294069c56e5232da3833d2)
ObjectId(5757e5210f484a81e1148a22),2016-06-08T09:02:15.850Z,73.30000305175781,ObjectId(57294069c56e5232da3833cd)
ObjectId(5757e5210f484a81e1148a26),2016-06-08T09:02:15.850Z,1,ObjectId(57294069c56e5232da3833d3)
ObjectId(5757e5210f484a81e1148a28),2016-06-08T09:02:15.850Z,0,ObjectId(57461f04c56e520b70946334)
ObjectId(5757e5210f484a81e1148a23),2016-06-08T09:02:15.850Z,100,ObjectId(57294069c56e5232da3833ce)
ObjectId(5757e5210f484a81e1148a1b),2016-06-08T09:02:15.850Z,0,ObjectId(57294069c56e5232da3833ca)
ObjectId(5757e5210f484a81e1148a1c),2016-06-08T09:02:15.850Z,66,ObjectId(57294069c56e5232da3833c8)
ObjectId(5757e5210f484a81e1148a1a),2016-06-08T09:02:15.850Z,2,ObjectId(57294069c56e5232da3833c6)
ObjectId(5757e5210f484a81e1148a20),2016-06-08T09:02:15.850Z,1,ObjectId(57294069c56e5232da3833cb)
ObjectId(5757e5210f484a81e1148a1f),2016-06-08T09:02:15.850Z,65.5,ObjectId(57294069c56e5232da3833c7)
ObjectId(5757e5210f484a81e1148a1e),2016-06-08T09:02:15.850Z,68,ObjectId(57294069c56e5232da3833c9)
ObjectId(5757e5210f484a81e1148a1d),2016-06-08T09:02:15.850Z,1,ObjectId(57461f04c56e520b70946332)
ObjectId(5757e5210f484a81e1148a21),2016-06-08T09:02:15.850Z,74,ObjectId(57294069c56e5232da3833cc)
ObjectId(5757e5210f484a81e1148a19),2016-06-08T09:02:15.850Z,100,ObjectId(56da6013c56e5232da89f307)
ObjectId(5757e5210f484a81e1148a58),2016-06-08T09:02:15.900Z,2,ObjectId(5729406ac56e5232da383483)
ObjectId(5757e5210f484a81e1148a56),2016-06-08T09:02:15.900Z,72.20000457763672,ObjectId(5729406ac56e5232da383481)
ObjectId(5757e5210f484a81e1148a53),2016-06-08T09:02:15.900Z,55.10000228881836,ObjectId(5729406ac56e5232da38347e)
ObjectId(5757e5210f484a81e1148a54),2016-06-08T09:02:15.900Z,47.47368240356445,ObjectId(5729406ac56e5232da38347f)
ObjectId(5757e5210f484a81e1148a59),2016-06-08T09:02:15.900Z,0,ObjectId(57461f05c56e520b70946338)
ObjectId(5757e5210f484a81e1148a52),2016-06-08T09:02:15.900Z,74,ObjectId(5729406ac56e5232da38347d)
ObjectId(5757e5210f484a81e1148a55),2016-06-08T09:02:15.900Z,70,ObjectId(5729406ac56e5232da383480)
ObjectId(5757e5210f484a81e1148a57),2016-06-08T09:02:15.900Z,1,ObjectId(5729406ac56e5232da383484)
ObjectId(5757e5210f484a81e1148a4e),2016-06-08T09:02:15.900Z,1,ObjectId(57461f05c56e520b70946336)
ObjectId(5757e5210f484a81e1148a51),2016-06-08T09:02:15.900Z,1,ObjectId(5729406ac56e5232da38347c)
ObjectId(5757e5210f484a81e1148a4b),2016-06-08T09:02:15.900Z,2,ObjectId(5729406ac56e5232da383477)
ObjectId(5757e5210f484a81e1148a50),2016-06-08T09:02:15.900Z,67.5,ObjectId(5729406ac56e5232da383478)
ObjectId(5757e5210f484a81e1148a4f),2016-06-08T09:02:15.900Z,70,ObjectId(5729406ac56e5232da38347a)
ObjectId(5757e5210f484a81e1148a4d),2016-06-08T09:02:15.900Z,66,ObjectId(5729406ac56e5232da383479)
ObjectId(5757e5210f484a81e1148a4a),2016-06-08T09:02:15.900Z,100,ObjectId(56da6014c56e5232da89f33f)
ObjectId(5757e5210f484a81e1148a4c),2016-06-08T09:02:15.900Z,0,ObjectId(5729406ac56e5232da38347b)
ObjectId(57582dc50f484a81e14a6213),2016-06-08T09:02:16.027Z,128.70867919921875,ObjectId(57029ee2c56e5232dac9f8ea)
ObjectId(57582dc50f484a81e14a6212),2016-06-08T09:02:16.027Z,0,ObjectId(56c3d079c56e52543170fba2)
ObjectId(57582dc50f484a81e14a620c),2016-06-08T09:02:16.027Z,74,ObjectId(57029ee2c56e5232dac9f8e9)
ObjectId(57582dc50f484a81e14a6208),2016-06-08T09:02:16.027Z,71.9256591796875,ObjectId(56c3d079c56e52543170fb9d)
ObjectId(57582dc50f484a81e14a6206),2016-06-08T09:02:16.027Z,126.10025024414062,ObjectId(56c3d079c56e52543170fb9c)
ObjectId(57582dc50f484a81e14a6210),2016-06-08T09:02:16.027Z,1,ObjectId(56c3d079c56e52543170fba4)
ObjectId(57582dc50f484a81e14a620e),2016-06-08T09:02:16.027Z,72.01058959960938,ObjectId(56c3d079c56e52543170fba0)
ObjectId(57582dc50f484a81e14a620a),2016-06-08T09:02:16.027Z,16.984703063964844,ObjectId(56c3d079c56e52543170fb9e)
ObjectId(57582dc50f484a81e14a6247),2016-06-08T09:02:16.039Z,4.592916488647461,ObjectId(56c3d079c56e52543170fbb4)
ObjectId(57582dc50f484a81e14a6249),2016-06-08T09:02:16.039Z,109.18582153320312,ObjectId(57029ee2c56e5232dac9f8ec)
ObjectId(57582dc50f484a81e14a6240),2016-06-08T09:02:16.039Z,24.389190673828125,ObjectId(56c3d079c56e52543170fbb0)
ObjectId(57582dc50f484a81e14a6245),2016-06-08T09:02:16.039Z,1,ObjectId(56c3d079c56e52543170fbb6)
ObjectId(57582dc50f484a81e14a6244),2016-06-08T09:02:16.039Z,72.45172119140625,ObjectId(56c3d079c56e52543170fbb2)
ObjectId(57582dc50f484a81e14a6242),2016-06-08T09:02:16.039Z,72,ObjectId(57029ee2c56e5232dac9f8eb)
ObjectId(57582dc50f484a81e14a623d),2016-06-08T09:02:16.039Z,120.0980224609375,ObjectId(56c3d079c56e52543170fbae)
ObjectId(57582dc50f484a81e14a623e),2016-06-08T09:02:16.039Z,0,ObjectId(56c3d079c56e52543170fbaf)
ObjectId(57582dc60f484a81e14a628c),2016-06-08T09:02:16.272Z,1,ObjectId(56c3d079c56e52543170fbbf)
ObjectId(57582dc60f484a81e14a6289),2016-06-08T09:02:16.272Z,75.2022705078125,ObjectId(56c3d079c56e52543170fbbb)
ObjectId(57582dc60f484a81e14a6288),2016-06-08T09:02:16.272Z,72,ObjectId(57029ee2c56e5232dac9f8ed)
ObjectId(57582dc60f484a81e14a628a),2016-06-08T09:02:16.272Z,100,ObjectId(56c3d079c56e52543170fbbd)
ObjectId(57582dc60f484a81e14a628b),2016-06-08T09:02:16.272Z,300,ObjectId(57029ee2c56e5232dac9f8ee)
ObjectId(57582dc60f484a81e14a6285),2016-06-08T09:02:16.272Z,58.20985412597656,ObjectId(56c3d079c56e52543170fbb7)
ObjectId(57582dc60f484a81e14a6286),2016-06-08T09:02:16.272Z,0,ObjectId(56c3d079c56e52543170fbb8)
ObjectId(57582dc60f484a81e14a6287),2016-06-08T09:02:16.272Z,100,ObjectId(56c3d079c56e52543170fbb9)
ObjectId(5757e5220f484a81e1148abb),2016-06-08T09:02:16.327Z,0,ObjectId(57294069c56e5232da383396)
ObjectId(5757e5220f484a81e1148aba),2016-06-08T09:02:16.327Z,2,ObjectId(57294069c56e5232da383395)
ObjectId(5757e5220f484a81e1148ab8),2016-06-08T09:02:16.327Z,71.70000457763672,ObjectId(57294069c56e5232da383393)
ObjectId(5757e5220f484a81e1148ab4),2016-06-08T09:02:16.327Z,76,ObjectId(57294069c56e5232da38338f)
ObjectId(5757e5220f484a81e1148ab3),2016-06-08T09:02:16.327Z,68,ObjectId(57294069c56e5232da38338e)
ObjectId(5757e5220f484a81e1148ab2),2016-06-08T09:02:16.327Z,74,ObjectId(57294069c56e5232da38338d)
ObjectId(5757e5220f484a81e1148ab9),2016-06-08T09:02:16.327Z,150,ObjectId(57294069c56e5232da383394)
ObjectId(5757e5220f484a81e1148ab6),2016-06-08T09:02:16.327Z,56.79999923706055,ObjectId(57294069c56e5232da383391)
ObjectId(5757e5220f484a81e1148ab5),2016-06-08T09:02:16.327Z,1,ObjectId(57294069c56e5232da383390)
ObjectId(5757e5220f484a81e1148ab1),2016-06-08T09:02:16.327Z,72,ObjectId(57294069c56e5232da38338c)
ObjectId(5757e5220f484a81e1148ab7),2016-06-08T09:02:16.327Z,150,ObjectId(57294069c56e5232da383392)
ObjectId(5757e5220f484a81e1148aab),2016-06-08T09:02:16.327Z,0,ObjectId(56da5f1cc56e5232da89d0df)
ObjectId(5757e5220f484a81e1148aac),2016-06-08T09:02:16.327Z,2,ObjectId(57294069c56e5232da383387)
ObjectId(5757e5220f484a81e1148aad),2016-06-08T09:02:16.327Z,0,ObjectId(57294069c56e5232da383388)
ObjectId(5757e5220f484a81e1148aaf),2016-06-08T09:02:16.327Z,350,ObjectId(57294069c56e5232da38338a)
ObjectId(5757e5220f484a81e1148aae),2016-06-08T09:02:16.327Z,70,ObjectId(57294069c56e5232da383389)
ObjectId(5757e5220f484a81e1148ab0),2016-06-08T09:02:16.327Z,53.578948974609375,ObjectId(57294069c56e5232da38338b)
ObjectId(5757e5220f484a81e1148b10),2016-06-08T09:02:16.550Z,0,ObjectId(57294069c56e5232da3833b7)
ObjectId(5757e5220f484a81e1148b0e),2016-06-08T09:02:16.550Z,0,ObjectId(57294069c56e5232da3833b5)
ObjectId(5757e5220f484a81e1148b0f),2016-06-08T09:02:16.550Z,2,ObjectId(57294069c56e5232da3833b6)
ObjectId(5757e5220f484a81e1148b0c),2016-06-08T09:02:16.550Z,500,ObjectId(57294069c56e5232da3833b3)
ObjectId(5757e5220f484a81e1148b08),2016-06-08T09:02:16.550Z,68,ObjectId(57294069c56e5232da3833af)
ObjectId(5757e5220f484a81e1148b09),2016-06-08T09:02:16.550Z,76,ObjectId(57294069c56e5232da3833b0)
ObjectId(5757e5220f484a81e1148b0d),2016-06-08T09:02:16.550Z,71.5,ObjectId(57294069c56e5232da3833b4)
ObjectId(5757e5220f484a81e1148b0b),2016-06-08T09:02:16.550Z,62.20000076293945,ObjectId(57294069c56e5232da3833b2)
ObjectId(5757e5220f484a81e1148b0a),2016-06-08T09:02:16.550Z,0,ObjectId(57294069c56e5232da3833b1)
ObjectId(5757e5220f484a81e1148b07),2016-06-08T09:02:16.550Z,76,ObjectId(57294069c56e5232da3833ae)
ObjectId(5757e5220f484a81e1148b06),2016-06-08T09:02:16.550Z,74,ObjectId(57294069c56e5232da3833ad)
ObjectId(5757e5220f484a81e1148b00),2016-06-08T09:02:16.550Z,0,ObjectId(56da5f54c56e5232da89d85f)
ObjectId(5757e5220f484a81e1148b01),2016-06-08T09:02:16.550Z,2,ObjectId(57294069c56e5232da3833a8)
ObjectId(5757e5220f484a81e1148b04),2016-06-08T09:02:16.550Z,1000,ObjectId(57294069c56e5232da3833ab)
ObjectId(5757e5220f484a81e1148b03),2016-06-08T09:02:16.550Z,68,ObjectId(57294069c56e5232da3833aa)
ObjectId(5757e5220f484a81e1148b02),2016-06-08T09:02:16.550Z,0,ObjectId(57294069c56e5232da3833a9)
ObjectId(5757e5220f484a81e1148b05),2016-06-08T09:02:16.550Z,0,ObjectId(57294069c56e5232da3833ac)
ObjectId(5757e5230f484a81e1148b40),2016-06-08T09:02:16.803Z,0,ObjectId(57294069c56e5232da383444)
ObjectId(5757e5230f484a81e1148b3f),2016-06-08T09:02:16.803Z,1,ObjectId(57294069c56e5232da383443)
ObjectId(5757e5230f484a81e1148b3a),2016-06-08T09:02:16.803Z,0,ObjectId(57294069c56e5232da38343e)
ObjectId(5757e5230f484a81e1148b3d),2016-06-08T09:02:16.803Z,71.5,ObjectId(57294069c56e5232da383441)
ObjectId(5757e5230f484a81e1148b3c),2016-06-08T09:02:16.803Z,600,ObjectId(57294069c56e5232da383440)
ObjectId(5757e5230f484a81e1148b3b),2016-06-08T09:02:16.803Z,61.400001525878906,ObjectId(57294069c56e5232da38343f)
ObjectId(5757e5230f484a81e1148b39),2016-06-08T09:02:16.803Z,76,ObjectId(57294069c56e5232da38343d)
ObjectId(5757e5230f484a81e1148b3e),2016-06-08T09:02:16.803Z,0,ObjectId(57294069c56e5232da383442)
ObjectId(5757e5230f484a81e1148b36),2016-06-08T09:02:16.803Z,76,ObjectId(57294069c56e5232da38343a)
ObjectId(5757e5230f484a81e1148b31),2016-06-08T09:02:16.803Z,2,ObjectId(57294069c56e5232da383435)
ObjectId(5757e5230f484a81e1148b38),2016-06-08T09:02:16.803Z,68,ObjectId(57294069c56e5232da38343c)
ObjectId(5757e5230f484a81e1148b35),2016-06-08T09:02:16.803Z,0,ObjectId(57294069c56e5232da383439)
ObjectId(5757e5230f484a81e1148b33),2016-06-08T09:02:16.803Z,68,ObjectId(57294069c56e5232da383437)
ObjectId(5757e5230f484a81e1148b34),2016-06-08T09:02:16.803Z,1200,ObjectId(57294069c56e5232da383438)
ObjectId(5757e5230f484a81e1148b37),2016-06-08T09:02:16.803Z,76,ObjectId(57294069c56e5232da38343b)
ObjectId(5757e5230f484a81e1148b32),2016-06-08T09:02:16.803Z,0,ObjectId(57294069c56e5232da383436)
ObjectId(5757e5230f484a81e1148b30),2016-06-08T09:02:16.803Z,0,ObjectId(56da5f95c56e5232da89e16f)
ObjectId(5757e5230f484a81e1148bb5),2016-06-08T09:02:16.923Z,0,ObjectId(57461f06c56e520b7094633c)
ObjectId(5757e5230f484a81e1148bb3),2016-06-08T09:02:16.923Z,2,ObjectId(5729406ac56e5232da383491)
ObjectId(5757e5230f484a81e1148baf),2016-06-08T09:02:16.923Z,-96.80000305175781,ObjectId(5729406ac56e5232da38348f)
ObjectId(5757e5230f484a81e1148bb1),2016-06-08T09:02:16.923Z,1,ObjectId(5729406ac56e5232da383492)
ObjectId(5757e5230f484a81e1148bac),2016-06-08T09:02:16.923Z,72,ObjectId(5729406ac56e5232da38348e)
ObjectId(5757e5230f484a81e1148baa),2016-06-08T09:02:16.923Z,62.73684310913086,ObjectId(5729406ac56e5232da38348d)
ObjectId(5757e5230f484a81e1148ba4),2016-06-08T09:02:16.923Z,1,ObjectId(5729406ac56e5232da38348a)
ObjectId(5757e5230f484a81e1148ba6),2016-06-08T09:02:16.923Z,74,ObjectId(5729406ac56e5232da38348b)
ObjectId(5757e5230f484a81e1148ba8),2016-06-08T09:02:16.923Z,54.900001525878906,ObjectId(5729406ac56e5232da38348c)
ObjectId(5757e5230f484a81e1148b9f),2016-06-08T09:02:16.923Z,70,ObjectId(5729406ac56e5232da383488)
ObjectId(5757e5230f484a81e1148b97),2016-06-08T09:02:16.923Z,100,ObjectId(56da601ac56e5232da89f402)
ObjectId(5757e5230f484a81e1148ba1),2016-06-08T09:02:16.923Z,66,ObjectId(5729406ac56e5232da383486)
ObjectId(5757e5230f484a81e1148b9e),2016-06-08T09:02:16.923Z,1,ObjectId(57461f06c56e520b7094633a)
ObjectId(5757e5230f484a81e1148b9c),2016-06-08T09:02:16.923Z,68,ObjectId(5729406ac56e5232da383487)
ObjectId(5757e5230f484a81e1148b99),2016-06-08T09:02:16.923Z,2,ObjectId(5729406ac56e5232da383485)
ObjectId(5757e5230f484a81e1148b9b),2016-06-08T09:02:16.923Z,0,ObjectId(5729406ac56e5232da383489)
ObjectId(5757e5230f484a81e1148bc9),2016-06-08T09:02:16.966Z,11.1578950881958,ObjectId(5729406ac56e5232da3834da)
ObjectId(5757e5230f484a81e1148bcd),2016-06-08T09:02:16.966Z,2,ObjectId(5729406ac56e5232da3834de)
ObjectId(5757e5230f484a81e1148bca),2016-06-08T09:02:16.966Z,74,ObjectId(5729406ac56e5232da3834db)
ObjectId(5757e5230f484a81e1148bc8),2016-06-08T09:02:16.966Z,76.5,ObjectId(5729406ac56e5232da3834d9)
ObjectId(5757e5230f484a81e1148bce),2016-06-08T09:02:16.966Z,0,ObjectId(57461f07c56e520b70946340)
ObjectId(5757e5230f484a81e1148bcc),2016-06-08T09:02:16.966Z,1,ObjectId(5729406ac56e5232da3834df)
ObjectId(5757e5230f484a81e1148bcb),2016-06-08T09:02:16.966Z,73.9000015258789,ObjectId(5729406ac56e5232da3834dc)
ObjectId(5757e5230f484a81e1148bc7),2016-06-08T09:02:16.966Z,72,ObjectId(5729406ac56e5232da3834d8)
ObjectId(5757e5230f484a81e1148bc1),2016-06-08T09:02:16.966Z,0,ObjectId(5729406ac56e5232da3834d6)
ObjectId(5757e5230f484a81e1148bc3),2016-06-08T09:02:16.966Z,1,ObjectId(57461f07c56e520b7094633e)
ObjectId(5757e5230f484a81e1148bc6),2016-06-08T09:02:16.966Z,1,ObjectId(5729406ac56e5232da3834d7)
ObjectId(5757e5230f484a81e1148bc4),2016-06-08T09:02:16.966Z,72,ObjectId(5729406ac56e5232da3834d5)
ObjectId(5757e5230f484a81e1148bbf),2016-06-08T09:02:16.966Z,17.644393920898438,ObjectId(56da601fc56e5232da89f4b1)
ObjectId(5757e5230f484a81e1148bc2),2016-06-08T09:02:16.966Z,70,ObjectId(5729406ac56e5232da3834d4)
ObjectId(5757e5230f484a81e1148bc5),2016-06-08T09:02:16.966Z,66,ObjectId(5729406ac56e5232da3834d3)
ObjectId(5757e5230f484a81e1148bc0),2016-06-08T09:02:16.966Z,2,ObjectId(5729406ac56e5232da3834d2)
ObjectId(5757e5240f484a81e1148c34),2016-06-08T09:02:17.037Z,2,ObjectId(57294069c56e5232da383453)
ObjectId(5757e5240f484a81e1148c35),2016-06-08T09:02:17.037Z,0,ObjectId(57294069c56e5232da383454)
ObjectId(5757e5240f484a81e1148c2f),2016-06-08T09:02:17.037Z,1,ObjectId(57294069c56e5232da38344e)
ObjectId(5757e5240f484a81e1148c2b),2016-06-08T09:02:17.037Z,70,ObjectId(57294069c56e5232da38344a)
ObjectId(5757e5240f484a81e1148c30),2016-06-08T09:02:17.037Z,56.5,ObjectId(57294069c56e5232da38344f)
ObjectId(5757e5240f484a81e1148c2d),2016-06-08T09:02:17.037Z,66,ObjectId(57294069c56e5232da38344c)
ObjectId(5757e5240f484a81e1148c2c),2016-06-08T09:02:17.037Z,72,ObjectId(57294069c56e5232da38344b)
ObjectId(5757e5240f484a81e1148c2e),2016-06-08T09:02:17.037Z,72,ObjectId(57294069c56e5232da38344d)
ObjectId(5757e5240f484a81e1148c33),2016-06-08T09:02:17.037Z,1042.199462890625,ObjectId(57294069c56e5232da383452)
ObjectId(5757e5240f484a81e1148c32),2016-06-08T09:02:17.037Z,-97.5,ObjectId(57294069c56e5232da383451)
ObjectId(5757e5240f484a81e1148c31),2016-06-08T09:02:17.037Z,1200,ObjectId(57294069c56e5232da383450)
ObjectId(5757e5240f484a81e1148c27),2016-06-08T09:02:17.037Z,0,ObjectId(57294069c56e5232da383446)
ObjectId(5757e5240f484a81e1148c29),2016-06-08T09:02:17.037Z,1800,ObjectId(57294069c56e5232da383448)
ObjectId(5757e5240f484a81e1148c26),2016-06-08T09:02:17.037Z,2,ObjectId(57294069c56e5232da383445)
ObjectId(5757e5240f484a81e1148c28),2016-06-08T09:02:17.037Z,68,ObjectId(57294069c56e5232da383447)
ObjectId(5757e5240f484a81e1148c2a),2016-06-08T09:02:17.037Z,100,ObjectId(57294069c56e5232da383449)
ObjectId(5757e5240f484a81e1148c25),2016-06-08T09:02:17.037Z,57.89997100830078,ObjectId(56da5fe7c56e5232da89eb4b)
ObjectId(5757e5240f484a81e1148c75),2016-06-08T09:02:17.231Z,0,ObjectId(57461f07c56e520b70946344)
ObjectId(5757e5240f484a81e1148c74),2016-06-08T09:02:17.231Z,2,ObjectId(5729406ac56e5232da3834ec)
ObjectId(5757e5240f484a81e1148c73),2016-06-08T09:02:17.231Z,1,ObjectId(5729406ac56e5232da3834ed)
ObjectId(5757e5240f484a81e1148c71),2016-06-08T09:02:17.231Z,72,ObjectId(5729406ac56e5232da3834e9)
ObjectId(5757e5240f484a81e1148c72),2016-06-08T09:02:17.231Z,83.30000305175781,ObjectId(5729406ac56e5232da3834ea)
ObjectId(5757e5240f484a81e1148c6b),2016-06-08T09:02:17.231Z,70,ObjectId(5729406ac56e5232da3834e3)
ObjectId(5757e5240f484a81e1148c68),2016-06-08T09:02:17.231Z,0,ObjectId(5729406ac56e5232da3834e4)
ObjectId(5757e5240f484a81e1148c6e),2016-06-08T09:02:17.231Z,70,ObjectId(5729406ac56e5232da3834e6)
ObjectId(5757e5240f484a81e1148c6a),2016-06-08T09:02:17.231Z,1,ObjectId(57461f07c56e520b70946342)
ObjectId(5757e5240f484a81e1148c6f),2016-06-08T09:02:17.231Z,70.80000305175781,ObjectId(5729406ac56e5232da3834e7)
ObjectId(5757e5240f484a81e1148c70),2016-06-08T09:02:17.231Z,100,ObjectId(5729406ac56e5232da3834e8)
ObjectId(5757e5240f484a81e1148c6d),2016-06-08T09:02:17.231Z,1,ObjectId(5729406ac56e5232da3834e5)
ObjectId(5757e5240f484a81e1148c67),2016-06-08T09:02:17.231Z,1,ObjectId(5729406ac56e5232da3834e0)
ObjectId(5757e5240f484a81e1148c6c),2016-06-08T09:02:17.231Z,55,ObjectId(5729406ac56e5232da3834e1)
ObjectId(5757e5240f484a81e1148c69),2016-06-08T09:02:17.231Z,69,ObjectId(5729406ac56e5232da3834e2)
ObjectId(5757e5240f484a81e1148c66),2016-06-08T09:02:17.231Z,100,ObjectId(56da6022c56e5232da89f529)
ObjectId(5757e5250f484a81e1148cad),2016-06-08T09:02:17.362Z,0,ObjectId(5729406ac56e5232da3834a2)
ObjectId(5757e5250f484a81e1148ca6),2016-06-08T09:02:17.362Z,56.70000076293945,ObjectId(5729406ac56e5232da38349d)
ObjectId(5757e5250f484a81e1148ca7),2016-06-08T09:02:17.362Z,300,ObjectId(5729406ac56e5232da38349e)
ObjectId(5757e5250f484a81e1148cac),2016-06-08T09:02:17.362Z,2,ObjectId(5729406ac56e5232da3834a1)
ObjectId(5757e5250f484a81e1148caa),2016-06-08T09:02:17.362Z,300,ObjectId(5729406ac56e5232da3834a0)
ObjectId(5757e5250f484a81e1148ca9),2016-06-08T09:02:17.362Z,70.70000457763672,ObjectId(5729406ac56e5232da38349f)
ObjectId(5757e5250f484a81e1148ca4),2016-06-08T09:02:17.362Z,1,ObjectId(5729406ac56e5232da38349c)
ObjectId(5757e5250f484a81e1148c9b),2016-06-08T09:02:17.362Z,0,ObjectId(5729406ac56e5232da383494)
ObjectId(5757e5250f484a81e1148ca0),2016-06-08T09:02:17.362Z,74,ObjectId(5729406ac56e5232da383499)
ObjectId(5757e5250f484a81e1148c9f),2016-06-08T09:02:17.362Z,72,ObjectId(5729406ac56e5232da383498)
ObjectId(5757e5250f484a81e1148ca1),2016-06-08T09:02:17.362Z,68,ObjectId(5729406ac56e5232da38349a)
ObjectId(5757e5250f484a81e1148c9e),2016-06-08T09:02:17.362Z,73.47368621826172,ObjectId(5729406ac56e5232da383497)
ObjectId(5757e5250f484a81e1148c9d),2016-06-08T09:02:17.362Z,350,ObjectId(5729406ac56e5232da383496)
ObjectId(5757e5250f484a81e1148ca2),2016-06-08T09:02:17.362Z,72,ObjectId(5729406ac56e5232da38349b)
ObjectId(5757e5250f484a81e1148c9c),2016-06-08T09:02:17.362Z,70,ObjectId(5729406ac56e5232da383495)
ObjectId(5757e5250f484a81e1148c9a),2016-06-08T09:02:17.362Z,2,ObjectId(5729406ac56e5232da383493)
ObjectId(5757e5250f484a81e1148c99),2016-06-08T09:02:17.362Z,0,ObjectId(56da5ffec56e5232da89efc1)
ObjectId(5757e5260f484a81e1148d39),2016-06-08T09:02:17.563Z,0,ObjectId(5729406ac56e5232da3834fd)
ObjectId(5757e5260f484a81e1148d37),2016-06-08T09:02:17.563Z,250,ObjectId(5729406ac56e5232da3834fb)
ObjectId(5757e5260f484a81e1148d38),2016-06-08T09:02:17.563Z,2,ObjectId(5729406ac56e5232da3834fc)
ObjectId(5757e5260f484a81e1148d36),2016-06-08T09:02:17.563Z,70.9000015258789,ObjectId(5729406ac56e5232da3834fa)
ObjectId(5757e5260f484a81e1148d32),2016-06-08T09:02:17.563Z,72,ObjectId(5729406ac56e5232da3834f6)
ObjectId(5757e5260f484a81e1148d30),2016-06-08T09:02:17.563Z,74,ObjectId(5729406ac56e5232da3834f4)
ObjectId(5757e5260f484a81e1148d35),2016-06-08T09:02:17.563Z,250,ObjectId(5729406ac56e5232da3834f9)
ObjectId(5757e5260f484a81e1148d34),2016-06-08T09:02:17.563Z,56.60000228881836,ObjectId(5729406ac56e5232da3834f8)
ObjectId(5757e5260f484a81e1148d31),2016-06-08T09:02:17.563Z,68,ObjectId(5729406ac56e5232da3834f5)
ObjectId(5757e5260f484a81e1148d33),2016-06-08T09:02:17.563Z,1,ObjectId(5729406ac56e5232da3834f7)
ObjectId(5757e5260f484a81e1148d29),2016-06-08T09:02:17.563Z,0,ObjectId(56da600bc56e5232da89f263)
ObjectId(5757e5260f484a81e1148d2a),2016-06-08T09:02:17.563Z,2,ObjectId(5729406ac56e5232da3834ee)
ObjectId(5757e5260f484a81e1148d2e),2016-06-08T09:02:17.563Z,6.4210524559021,ObjectId(5729406ac56e5232da3834f2)
ObjectId(5757e5260f484a81e1148d2c),2016-06-08T09:02:17.563Z,70,ObjectId(5729406ac56e5232da3834f0)
ObjectId(5757e5260f484a81e1148d2d),2016-06-08T09:02:17.563Z,450,ObjectId(5729406ac56e5232da3834f1)
